x-axis,1,2
second,Volt,Volt
-1.00000E-03,-7.39969E-03,-367.75145E-03
-999.00E-06,+73.00232E-03,-769.76150E-03
-998.00E-06,+73.00232E-03,-568.75648E-03
-997.00E-06,-7.39969E-03,-769.76150E-03
-996.00E-06,+73.00232E-03,-568.75648E-03
-995.00E-06,+73.00232E-03,-769.76150E-03
-994.00E-06,+73.00232E-03,-769.76150E-03
-993.00E-06,+73.00232E-03,-568.75648E-03
-992.00E-06,+73.00232E-03,-568.75648E-03
-991.00E-06,+153.40433E-03,-769.76150E-03
-990.00E-06,+233.80633E-03,-769.76150E-03
-989.00E-06,+153.40433E-03,-769.76150E-03
-988.00E-06,+73.00232E-03,-970.76653E-03
-987.00E-06,+153.40433E-03,-769.76150E-03
-986.00E-06,+153.40433E-03,-970.76653E-03
-985.00E-06,+153.40433E-03,-970.76653E-03
-984.00E-06,+233.80633E-03,-970.76653E-03
-983.00E-06,+233.80633E-03,-970.76653E-03
-982.00E-06,+233.80633E-03,-769.76150E-03
-981.00E-06,+233.80633E-03,-970.76653E-03
-980.00E-06,+233.80633E-03,-970.76653E-03
-979.00E-06,+233.80633E-03,-970.76653E-03
-978.00E-06,+233.80633E-03,-1.17177156E+00
-977.00E-06,+394.61035E-03,-970.76653E-03
-976.00E-06,+314.20834E-03,-970.76653E-03
-975.00E-06,+314.20834E-03,-970.76653E-03
-974.00E-06,+394.61035E-03,-1.17177156E+00
-973.00E-06,+314.20834E-03,-970.76653E-03
-972.00E-06,+394.61035E-03,-1.17177156E+00
-971.00E-06,+314.20834E-03,-1.17177156E+00
-970.00E-06,+394.61035E-03,-1.17177156E+00
-969.00E-06,+394.61035E-03,-1.37277658E+00
-968.00E-06,+394.61035E-03,-1.17177156E+00
-967.00E-06,+475.01236E-03,-1.17177156E+00
-966.00E-06,+475.01236E-03,-1.37277658E+00
-965.00E-06,+475.01236E-03,-1.17177156E+00
-964.00E-06,+475.01236E-03,-1.37277658E+00
-963.00E-06,+475.01236E-03,-1.17177156E+00
-962.00E-06,+555.41437E-03,-1.37277658E+00
-961.00E-06,+394.61035E-03,-1.17177156E+00
-960.00E-06,+555.41437E-03,-1.17177156E+00
-959.00E-06,+475.01236E-03,-1.57378161E+00
-958.00E-06,+555.41437E-03,-1.37277658E+00
-957.00E-06,+635.81638E-03,-1.37277658E+00
-956.00E-06,+635.81638E-03,-1.37277658E+00
-955.00E-06,+635.81638E-03,-1.37277658E+00
-954.00E-06,+635.81638E-03,-1.37277658E+00
-953.00E-06,+635.81638E-03,-1.57378161E+00
